id,Status,DteGranted,Code,LayerName,OBJECTID,AreaUnit,LayerID,Resources,Parties,DteExpires,AreaValue,Type,StatusGrp,DteApplied
779,Application,,TN1663,Application EL Licenses,847,Square Kilometre,4,Rare Earth Elements ,Tembo Steels (U) Limited (100%),,74.0814,Exploration license,,2013-01-09T09:22:34
780,Pending Area Change Acceptance,,TN1401,Application EL Licenses,854,Square Kilometre,4,"Base Metals , Gold , Tin ",Muhabura Esterblishments Limited (100%),,13.0,Exploration license,,2012-06-06T03:40:14
781,Application,,TN1607,Application EL Licenses,859,Square Kilometre,4,"Cobalt , Copper , Gold , Nickel , Platinum ",Rwenzori Copper & Nickel Limited (100%),,13.0,Exploration license,,2012-12-05T02:45:04
782,Application,,TN1610,Application EL Licenses,861,Square Kilometre,4,"Limestone , Marble ",Cozumel Energy (U) Limited (100%),,51.0,Exploration license,,2012-11-29T03:50:00
783,Application,,TN1565,Application EL Licenses,868,Square Kilometre,4,"Base Metals , Gold , Limestone , Marble , PGM ",Askar Investments (U) Limited (100%),,409.76,Exploration license,,2012-11-01T10:15:17
784,Application,,TN1613,Application EL Licenses,870,Square Kilometre,4,"Base Metals , Gold ",Mata Mining Limited (100%),,28.8538,Exploration license,,2012-12-06T16:00:51
785,Application,,TN1411,Application EL Licenses,875,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",Muhabura Esterblishments Limited (100%),,19.52,Exploration license,,2012-06-15T11:00:00
786,Application,,TN1595,Application EL Licenses,878,Square Kilometre,4,"Base Metals , Gold ",East African Mining Limited (100%),,55.955,Exploration license,,2012-11-22T04:30:00
787,Application,,TN1641,Application EL Licenses,880,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",Jiahao Mining (U) Limited (100%),,6.3082,Exploration license,,2013-01-08T09:30:00
788,Application,,TN1569,Application EL Licenses,881,Square Kilometre,4,"Base Metals , Gold , Granite",United African Mines Company Limited (100%),,37.5,Exploration license,,2012-11-09T03:00:00
789,Application,,TN1640,Application EL Licenses,882,Square Kilometre,4,"Base Metals , Gold ",Jiahao Mining (U) Limited (100%),,128.0,Exploration license,,2013-01-04T12:40:00
790,Application,,TN1646,Application EL Licenses,883,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",Jiahao Mining (U) Limited (100%),,18.8325,Exploration license,,2013-01-07T08:45:00
791,Application,,TN1567,Application EL Licenses,888,Square Kilometre,4,"Base Metals , Gold , Granite",United African Mines Company Limited (100%),,88.0,Exploration license,,2012-11-07T12:05:00
792,Application,,TN1568,Application EL Licenses,889,Square Kilometre,4,"Base Metals , Gold , Granite",United African Mines Company Limited (100%),,72.0,Exploration license,,2012-11-07T12:05:00
793,Application,,TN1446,Application EL Licenses,890,Square Kilometre,4,Granite,Universal Granites and Marble Limited (100%),,52.5,Exploration license,,2012-07-30T11:40:03
794,Application,,TN1410,Application EL Licenses,891,Square Kilometre,4,"Base Metals , Copper , Gold , Iron Ore ",Hilltop Minerals & Metals Limited (100%),,20.25,Exploration license,,2012-06-13T05:30:20
795,Application,,TN1679,Application EL Licenses,892,Square Kilometre,4,"Base Metals , Tin ",Jiahao Mining (U) Limited (100%),,1.4317,Exploration license,,2013-01-31T10:05:00
796,Application,,TN1693,Application EL Licenses,894,Square Kilometre,4,"Berrylium , Columbite , Tantalite , Tin ",Mwendo Enterprises Ltd (100%),,169.0,Exploration license,,2013-02-19T12:10:00
797,Application,,TN1697,Application EL Licenses,902,Square Kilometre,4,"Berrylium , Coltan , Gold , Tin ",Almich Limited (100%),,65.0,Exploration license,,2013-02-20T09:30:00
798,Approved for Granting,,TN1694,Application EL Licenses,903,Square Kilometre,4,"Gold , Precious Metals ",Golan Mining Company Limited (100%),,189.0,Exploration license,,2013-01-24T04:55:00
799,Application,,TN1681,Application EL Licenses,904,Square Kilometre,4,"Base Metals , Gold ",Jiahao Mining (U) Limited (100%),,104.5893,Exploration license,,2013-01-31T11:07:00
800,Application,,TN1695,Application EL Licenses,905,Square Kilometre,4,"Base Metals , Gold ",MCB Resources Limited (100%),,104.5893,Exploration license,,2013-02-21T12:00:00
801,Application,,TN1620,Application EL Licenses,906,Square Kilometre,4,Gold ,Gemstones International Limited (100%),,113.96,Exploration license,,2012-12-14T12:00:00
802,Application,,TN1690,Application EL Licenses,907,Square Kilometre,4,"Base Metals , Gold ",GTN Limited (100%),,362.0,Exploration license,,2013-02-07T12:00:00
803,Application,,TN1704,Application EL Licenses,908,Square Kilometre,4,"Base Metals , Gold ",GTN Limited (100%),,354.25,Exploration license,,2013-02-26T09:00:00
804,Application,,TN1703,Application EL Licenses,909,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",GTN Limited (100%),,269.575,Exploration license,,2013-02-25T03:00:00
805,Application,,TN1578,Application EL Licenses,911,Square Kilometre,4,"Cobalt , Copper ",Fang Min (100%),,16.391,Exploration license,,2012-11-20T11:06:36
806,Application,,TN1707,Application EL Licenses,913,Square Kilometre,4,"Base Metals , Gold , Limestone ",MCB Resources Limited (100%),,19.8408,Exploration license,,2013-03-04T09:26:00
807,Pending Area Change Acceptance,,TN1580,Application EL Licenses,914,Square Kilometre,4,"Cobalt , Copper , Nickel ",Fang Min (100%),,28.8,Exploration license,,2012-11-20T11:00:28
808,Application,,TN1576,Application EL Licenses,915,Square Kilometre,4,"Berrylium , Iron Ore , Tin ",Fang Min (100%),,11.9351,Exploration license,,2012-11-20T11:09:47
809,Application,,TN1675,Application EL Licenses,921,Square Kilometre,4,Granite,Uganda Heng Yi Ltd (100%),,7.9108,Exploration license,,2012-12-24T04:00:00
810,Application,,TN1479,Application EL Licenses,935,Square Kilometre,4,"Base Metals , Gold , Tin , Wolfram ",Square Minerals Limited (100%),,22.8975,Exploration license,,2012-08-20T11:00:39
811,Pending Area Change Acceptance,,TN1493,Application EL Licenses,936,Square Kilometre,4,"Base Metals , Gold ",Infinity Minerals Limited (100%),,88.5112,Exploration license,,2012-09-06T05:00:20
812,Application,,TN1726,Application EL Licenses,938,Square Kilometre,4,"Base Metals , Gold ",Elizabeth Karungi (100%),,272.0,Exploration license,,2013-03-15T10:03:16
813,Approved for Granting,,TN1511,Application EL Licenses,952,Square Kilometre,4,"Base Metals , Gold , Limestone ",Emmanuel Kyoyeta (100%),,39.8408,Exploration license,,2012-09-27T10:00:00
814,Application,,TN1504,Application EL Licenses,957,Square Kilometre,4,"Base Metals , Gold ",Indo African Mining Limited (100%),,76.3,Exploration license,,2012-09-25T08:30:00
815,Application,,TN1734,Application EL Licenses,959,Square Kilometre,4,"Berrylium , Coltan , Gold , Tin ",Sikander Meghani (100%),,160.85,Exploration license,,2013-04-05T12:03:00
816,Application,,TN1715,Application EL Licenses,962,Square Kilometre,4,"Base Metals , Gold ",Blackstone Ichiban Limited (100%),,187.4998,Exploration license,,2013-03-12T10:27:00
817,Application,,TN1717,Application EL Licenses,963,Square Kilometre,4,"Cobalt , Copper , Gold ",Mwendo Enterprises Ltd (100%),,93.7408,Exploration license,,2013-03-14T14:02:44
818,Application,,TN1501,Application EL Licenses,964,Square Kilometre,4,Limestone ,Kala Minerals Development Limited (100%),,50.05,Exploration license,,2012-08-27T11:00:35
819,Application,,TN1500,Application EL Licenses,965,Square Kilometre,4,"Base Metals , Gold ",Kala Minerals Development Limited (100%),,247.7775,Exploration license,,2012-08-27T14:00:02
820,Application,,TN0979,Application EL Licenses,967,Square Kilometre,4,"Base Metals , Gold , Vermiculite ",Gimnat International (U) Limited (100%),,99.0745,Exploration license,,2011-04-11T04:04:00
821,Application,,TN1531,Application EL Licenses,973,Square Kilometre,4,"Base Metals , Gold ",Gilter's Mines (U) Ltd (100%),,110.0,Exploration license,,2012-10-17T10:00:29
822,Application,,TN1904,Application EL Licenses,977,Square Kilometre,4,"Base Metals , Gold ",Almich Limited (100%),,109.59,Exploration license,,2014-01-09T11:34:35
823,Application,,TN1540,Application EL Licenses,978,Square Kilometre,4,"Base Metals , Limestone ",Sino Minerals Investments Company Limited (100%),,19.1346,Exploration license,,2012-10-24T11:35:10
824,Application,,TN1776,Application EL Licenses,980,Square Kilometre,4,"Base Metals , Gold ",Kazibwe Moses (100%),,56.0697,Exploration license,,2013-05-24T11:45:48
825,Application,,TN1780,Application EL Licenses,982,Square Kilometre,4,Marble ,Mechanised Agro (U) Limited (100%),,165.0,Exploration license,,2013-05-30T12:36:01
826,Application,,TN1710,Application EL Licenses,986,Square Kilometre,4,"Base Metals , Gold ",Sikander Meghani (100%),,13.3867,Exploration license,,2013-03-05T13:55:06
827,Application,,TN1787,Application EL Licenses,990,Square Kilometre,4,Dimension Stone ,Cupar Investments (U) Limited (100%),,10.0,Exploration license,,2013-06-14T13:27:21
828,Application,,TN1775,Application EL Licenses,993,Square Kilometre,4,"Base Metals , Gold ",Kazibwe Moses (100%),,29.685,Exploration license,,2013-05-24T11:40:39
829,Application,,TN2018,Application EL Licenses,998,Square Kilometre,4,Silica Sand,Only You International Limited (100%),,33.1538,Exploration license,,2014-08-06T11:16:22
830,Application,,TN1711,Application EL Licenses,1000,Square Kilometre,4,"Gold , Limestone ",Beatrice Akissa Locker (100%),,96.0,Exploration license,,2013-03-05T13:56:26
831,Application,,TN1797,Application EL Licenses,1001,Square Kilometre,4,"Base Metals , Geothermal , Gold , Limestone , Pozzolana ",Gids Consults Limited (100%),,197.6539,Exploration license,,2013-07-03T10:31:02
832,Application,,TN1798,Application EL Licenses,1002,Square Kilometre,4,"Base Metals , Tin , Wolfram ",Emmanuel Kyoyeta (100%),,56.1458,Exploration license,,2013-07-03T13:17:41
833,Application,,TN1612,Application EL Licenses,1004,Square Kilometre,4,"Limestone , Marble ",KIBOKO CEMENT INDUSTRIES LIMITED (100%),,41.44,Exploration license,,2012-12-04T04:00:00
834,Application,,TN1618,Application EL Licenses,1007,Square Kilometre,4,"Base Metals , Gold , Tin ",Andrew Kabiito Rubuubi (100%),,5.89,Exploration license,,2012-12-10T16:00:00
835,Application,,TN2019,Application EL Licenses,1008,Square Kilometre,4,"Base Metals , Precious Metals ",Sipa Exploration (U) Limited (100%),,142.6456,Exploration license,,2014-08-08T15:22:17
836,Application,,TN1808,Application EL Licenses,1016,Square Kilometre,4,"Base Metals , Diamonds , Gold , Rare Earth Elements ",Discovery Minerals Limited (100%),,22.2231,Exploration license,,2013-07-25T10:29:00
837,Application,,TN1825,Application EL Licenses,1017,Square Kilometre,4,"Base Metals , Gold ",Kapex Ltd (100%),,54.2,Exploration license,,2013-08-21T16:36:54
838,Application,,TN1821,Application EL Licenses,1020,Square Kilometre,4,"Gold , Gypsum , Limestone ",Guostar Enterprises (U) Limited (100%),,317.0,Exploration license,,2013-08-19T10:13:48
839,Application,,TN1823,Application EL Licenses,1021,Square Kilometre,4,"Gold , Gypsum , Limestone ",Guostar Enterprises (U) Limited (100%),,458.6382,Exploration license,,2013-08-19T10:16:58
840,Application,,TN1830,Application EL Licenses,1023,Square Kilometre,4,"Limestone , Marble ",Cozumel Energy (U) Limited (100%),,9.4377,Exploration license,,2013-09-03T15:30:29
841,Application,,TN1558,Application EL Licenses,1024,Square Kilometre,4,"Base Metals , Gold ",Mata Mining Limited (100%),,4.6725,Exploration license,,2012-11-09T09:30:00
842,Application,,TN1596,Application EL Licenses,1025,Square Kilometre,4,Iron Ore ,Tembo Steels (U) Limited (100%),,7.9865,Exploration license,,2012-11-26T11:00:37
843,Application,,TN1624,Application EL Licenses,1027,Square Kilometre,4,Iron Ore ,Tembo Steels (U) Limited (100%),,7.449,Exploration license,,2012-12-18T12:20:19
844,Application,,TN1560,Application EL Licenses,1030,Square Kilometre,4,"Base Metals , Gold ",Mata Mining Limited (100%),,4.6991,Exploration license,,2012-11-09T01:30:03
845,Application,,TN1559,Application EL Licenses,1031,Square Kilometre,4,"Base Metals , Gold ",Mata Mining Limited (100%),,64.26,Exploration license,,2012-11-08T03:00:28
846,Application,,TN1606,Application EL Licenses,1033,Square Kilometre,4,Gold ,Tembo Steels (U) Limited (100%),,43.2371,Exploration license,,2012-12-04T04:18:50
847,Application,,TN1832,Application EL Licenses,1038,Square Kilometre,4,"Base Metals , Gold ",Kapex Ltd (100%),,99.6,Exploration license,,2013-09-04T13:20:48
848,Application,,TN1654,Application EL Licenses,1040,Square Kilometre,4,"Gold , Limestone ",Brian Ochieng Tefro (100%),,50.935,Exploration license,,2013-01-08T11:00:00
849,Application,,TN1837,Application EL Licenses,1041,Square Kilometre,4,"Base Metals , Gold ",Sikander Meghani (100%),,26.3432,Exploration license,,2013-09-12T12:21:45
850,Application,,TN1844,Application EL Licenses,1042,Square Kilometre,4,"Base Metals , Gold , PGM , Rare Earth Elements ",Rockinol (U) Limited (100%),,84.0,Exploration license,,2013-09-19T10:30:35
851,Application,,TN1655,Application EL Licenses,1045,Square Kilometre,4,"Gold , Limestone ",Brian Ochieng Tefro (100%),,50.0,Exploration license,,2013-01-08T11:00:00
852,Application,,TN1582,Application EL Licenses,1046,Square Kilometre,4,"Copper , Gold , Tungsten ",Mwendo Enterprises Ltd (100%),,38.7125,Exploration license,,2012-11-16T12:05:00
853,Application,,TN1552,Application EL Licenses,1049,Square Kilometre,4,"Base Metals , Gold ",FLD Mining (U) Limited (100%),,324.472,Exploration license,,2012-10-22T04:00:00
854,Application,,TN1549,Application EL Licenses,1050,Square Kilometre,4,"Base Metals , Gold ",FLD Mining (U) Limited (100%),,133.9,Exploration license,,2012-10-22T04:30:30
855,Application,,TN1551,Application EL Licenses,1051,Square Kilometre,4,"Base Metals , Gold ",FLD Mining (U) Limited (100%),,424.0,Exploration license,,2012-10-22T04:30:00
856,Application,,TN1815,Application EL Licenses,1053,Square Kilometre,4,"Base Metals , Gold ",Chui Resources Ltd (100%),,189.2,Exploration license,,2013-07-29T12:02:45
857,Application,,TN1807,Application EL Licenses,1057,Square Kilometre,4,Iron Ore ,Roofings Rolling Mills Ltd (100%),,11.1412,Exploration license,,2013-07-23T17:20:06
858,Application,,TN1644,Application EL Licenses,1065,Square Kilometre,4,"Base Metals , Gold ",FLD Mining (U) Limited (100%),,54.5918,Exploration license,,2013-01-03T03:45:00
859,Application,,TN1643,Application EL Licenses,1071,Square Kilometre,4,"Base Metals , Gold ",FLD Mining (U) Limited (100%),,109.25,Exploration license,,2013-01-03T03:45:00
860,Application,,TN1566,Application EL Licenses,1074,Square Kilometre,4,"Base Metals , Gold ",Berkeley Reef Limited (100%),,67.5,Exploration license,,2012-11-08T02:00:00
861,Application,,TN1639,Application EL Licenses,1077,Square Kilometre,4,"Base Metals , Gold ",Jiahao Mining (U) Limited (100%),,118.16,Exploration license,,2013-01-03T03:45:00
862,Application,,TN1642,Application EL Licenses,1078,Square Kilometre,4,"Base Metals , Gold , Iron Ore ",Jiahao Mining (U) Limited (100%),,58.25,Exploration license,,2013-01-08T09:30:00
863,Application,,TN1850,Application EL Licenses,1079,Square Kilometre,4,"Base Metals , Tin ",B-ONE LIMITED (100%),,24.9185,Exploration license,,2013-10-10T14:03:01
864,Application,,TN 1851,Application EL Licenses,1080,Square Kilometre,4,"Base Metals , Copper , Gold , Rare Earth Elements , Tungsten ",Mwendo Enterprises Ltd (100%),,139.91,Exploration license,,2013-10-14T14:14:55
865,Application,,TN1666,Application EL Licenses,1086,Square Kilometre,4,"Base Metals , Gold ",Gilter's Mines (U) Ltd (100%),,100.0,Exploration license,,2013-01-14T11:37:00
866,Application,,TN1626,Application EL Licenses,1087,Square Kilometre,4,"Base Metals , Gold ",King of Kings Mining Company Limited (100%),,55.0,Exploration license,,2012-12-20T02:00:00
867,Application,,TN1665,Application EL Licenses,1089,Square Kilometre,4,"Base Metals , Gold ",Jiahao Mining (U) Limited (100%),,442.0,Exploration license,,2013-01-07T10:55:00
868,Application,,TN1668,Application EL Licenses,1090,Square Kilometre,4,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),,88.0,Exploration license,,2013-01-11T11:01:44
869,Application,,TN1670,Application EL Licenses,1091,Square Kilometre,4,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),,159.61,Exploration license,,2013-01-14T12:00:00
870,Application,,TN1671,Application EL Licenses,1093,Square Kilometre,4,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),,12.0,Exploration license,,2013-01-10T11:31:30
871,Pending Area Change Acceptance,,TN1856,Application EL Licenses,1097,Square Kilometre,4,Iron Ore ,Tembo Steels (U) Limited (100%),,95.85,Exploration license,,2013-10-24T12:18:23
872,Application,,TN1652,Application EL Licenses,1100,Square Kilometre,4,"Base Metals , Gold ",Clear water mining limited (100%),,33.82,Exploration license,,2013-01-08T12:30:00
873,Application,,TN1648,Application EL Licenses,1103,Square Kilometre,4,Pozzolana ,Emmanuel Kyoyeta (100%),,84.15,Exploration license,,2013-01-10T11:25:01
874,Application,,TN1650,Application EL Licenses,1104,Square Kilometre,4,"Base Metals , Gold ",Clear water mining limited (100%),,180.0,Exploration license,,2013-01-08T02:15:00
875,Application,,TN1608,Application EL Licenses,1105,Square Kilometre,4,"Base Metals , Gold ",William  Babigumira (100%),,60.0,Exploration license,,2012-12-03T11:05:00
876,Application,,TN1859,Application EL Licenses,1108,Square Kilometre,4,"Base Metals , Gold , Industrial Minerals ",Occhio Investments Ltd (100%),,314.3256,Exploration license,,2013-10-30T15:21:35
877,Application,,TN1860,Application EL Licenses,1109,Square Kilometre,4,"Base Metals , Tin ",Pearl Mineral Development Ltd (100%),,49.2121,Exploration license,,2013-11-04T13:01:20
878,Application,,TN1867,Application EL Licenses,1113,Square Kilometre,4,Gold ,Nawal Mining Ltd (100%),,335.2,Exploration license,,2013-11-18T12:29:48
879,Application,,TN1869,Application EL Licenses,1115,Square Kilometre,4,"Base Metals , Gold ",Sikander Meghani (100%),,42.8625,Exploration license,,2013-11-25T13:21:38
880,Application,,TN1512,Application EL Licenses,1118,Square Kilometre,4,"Base Metals , Gold ",Precious Mining (U) Limited (100%),,220.0,Exploration license,,2012-09-26T10:00:00
881,Application,,TN1871,Application EL Licenses,1120,Square Kilometre,4,"Columbite , Gold , Tantalite ",Almich Limited (100%),,50.8195,Exploration license,,2013-11-25T13:24:13
882,Application,,TN1885,Application EL Licenses,1127,Square Kilometre,4,"Base Metals , Gold ",Lynks Mineral Resources Ltd (100%),,276.0,Exploration license,,2013-12-05T16:11:00
883,Application,,TN1887,Application EL Licenses,1128,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,253.0,Exploration license,,2013-12-05T16:02:22
884,Application,,TN1890,Application EL Licenses,1129,Square Kilometre,4,Granite,Aljouda Mining Co. Ltd (100%),,37.5135,Exploration license,,2013-12-09T15:19:55
885,Application,,TN1891,Application EL Licenses,1130,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,44.0,Exploration license,,2013-12-10T13:26:26
886,Application,,TN1892,Application EL Licenses,1131,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,18.4649,Exploration license,,2013-12-10T13:25:04
887,Application,,TN1892,Application EL Licenses,1132,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,18.4649,Exploration license,,2013-12-10T13:25:04
888,Application,,TN1870,Application EL Licenses,1134,Square Kilometre,4,"Base Metals , Gold ",Sikander Meghani (100%),,76.9125,Exploration license,,2013-11-25T13:23:48
889,Application,,TN1894,Application EL Licenses,1135,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,56.0,Exploration license,,2013-12-17T12:14:41
890,Application,,TN1900,Application EL Licenses,1139,Square Kilometre,4,"Base Metals , Coltan , Tin ",Almich Limited (100%),,85.2,Exploration license,,2014-01-02T13:04:39
891,Application,,TN1901,Application EL Licenses,1140,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,280.0,Exploration license,,2014-01-03T11:59:29
892,Application,,TN1902,Application EL Licenses,1141,Square Kilometre,4,"Base Metals , Gold ",Blaze Metals Resources Ashant Limited (100%),,40.0,Exploration license,,2014-01-03T11:57:10
893,Application,,TN1903,Application EL Licenses,1143,Square Kilometre,4,"Base Metals , Gold ",Almich Limited (100%),,40.913,Exploration license,,2014-01-09T11:32:43
894,Application,,TN1577,Application EL Licenses,1147,Square Kilometre,4,"Cobalt , Copper , Gold ",Fang Min (100%),,58.5,Exploration license,,2012-11-20T11:10:12
895,Application,,TN1911,Application EL Licenses,1149,Square Kilometre,4,"Base Metals , Gold ",Malibu Holdings Limited (100%),,20.0,Exploration license,,2014-01-30T12:11:03
896,Application,,TN1925,Application EL Licenses,1151,Square Kilometre,4,Silica Sand,CHENSHIA UGANDA (100%),,21.2925,Exploration license,,2014-03-07T14:43:52
897,Application,,TN1945,Application EL Licenses,1155,Square Kilometre,4,"Base Metals , Berrylium , Gold , Tantalite , Tungsten ",Mwendo Enterprises Ltd (100%),,30.0,Exploration license,,2014-04-08T13:59:57
898,Application,,TN1914,Application EL Licenses,1159,Square Kilometre,4,"Limestone , Pozzolana ",Industrial Minerals Limited (100%),,16.0,Exploration license,,2014-02-13T16:04:25
899,Application,,TN1915,Application EL Licenses,1160,Square Kilometre,4,"Base Metals , Granite",Mechanised Agro (U) Limited (100%),,29.4,Exploration license,,2014-02-17T15:38:06
900,Application,,TN1916,Application EL Licenses,1161,Square Kilometre,4,Granite,Mechanised Agro (U) Limited (100%),,0.1575,Exploration license,,2014-02-17T15:40:26
901,Application,,TN1749,Application EL Licenses,1165,Square Kilometre,4,"Base Metals , Gold , Limestone ",Bireseki William (100%),,41.2516,Exploration license,,2013-04-24T16:10:00
902,Application,,TN1927,Application EL Licenses,1169,Square Kilometre,4,"Base Metals , Gold ",Yanol Uganda Limited (100%),,28.2,Exploration license,,2014-03-12T12:06:42
903,Application,,TN1931,Application EL Licenses,1170,Square Kilometre,4,"Base Metals , Gold ",Benon Rukundo (100%),,61.394,Exploration license,,2014-03-20T11:29:33
904,Application,,TN1922,Application EL Licenses,1171,Square Kilometre,4,"Base Metals , Gold ",Paul Bonabantu (100%),,0.2102,Exploration license,,2014-03-03T13:28:11
905,Application,,TN1924,Application EL Licenses,1174,Square Kilometre,4,"Base Metals , Gold ",Sino Minerals Investments Company Limited (100%),,0.2102,Exploration license,,2014-03-03T16:16:50
906,Application,,TN1923,Application EL Licenses,1176,Square Kilometre,4,"Base Metals , Gold ",Paul Bonabantu (100%),,30.9591,Exploration license,,2014-03-03T13:29:59
907,Application,,TN1930,Application EL Licenses,1178,Square Kilometre,4,"Base Metals , Gold , PGM , Rare Earth Elements ",ABM Logistics (100%),,92.0418,Exploration license,,2014-03-18T14:35:07
908,Application,,TN1585,Application EL Licenses,1181,Square Kilometre,4,"Copper , Gold , Tungsten ",Mwendo Enterprises Ltd (100%),,13.9535,Exploration license,,2012-11-20T15:44:56
909,Application,,TN1584,Application EL Licenses,1183,Square Kilometre,4,"Copper , Gold , Tungsten ",Mwendo Enterprises Ltd (100%),,108.0,Exploration license,,2012-11-20T15:41:17
910,Application,,TN1746,Application EL Licenses,1185,Square Kilometre,4,"Base Metals , Gold , Rare Earth Elements ",Mata Mining Limited (100%),,112.5709,Exploration license,,2013-04-22T10:50:39
911,Application,,TN1746,Application EL Licenses,1186,Square Kilometre,4,"Base Metals , Gold , Rare Earth Elements ",Mata Mining Limited (100%),,112.5709,Exploration license,,2013-04-22T10:50:39
912,Application,,TN1938,Application EL Licenses,1189,Square Kilometre,4,"Base Metals , Cassiterite , Columbite , Tantalite ",Peter Mukiza (100%),,31.5,Exploration license,,2014-03-27T11:38:28
913,Application,,TN1943,Application EL Licenses,1192,Square Kilometre,4,Pozzolana ,Hima Cement  Limited (100%),,0.8,Exploration license,,2014-04-04T13:32:47
914,Application,,TN1947,Application EL Licenses,1193,Square Kilometre,4,Pozzolana ,Hillmarks Limited (100%),,5.8,Exploration license,,2014-04-09T14:39:28
915,Application,,TN1946,Application EL Licenses,1196,Square Kilometre,4,Pozzolana ,Industrial Minerals Limited (100%),,1.4,Exploration license,,2014-04-09T13:35:35
916,Application,,TN1948,Application EL Licenses,1197,Square Kilometre,4,"Base Metals , Gold ",Nawal Mining Ltd (100%),,157.8247,Exploration license,,2014-04-09T16:35:01
917,Application,,TN1951,Application EL Licenses,1202,Square Kilometre,4,Pozzolana ,Seahorse International Limited (100%),,43.6,Exploration license,,2014-04-14T16:58:53
918,Application,,TN1955,Application EL Licenses,1204,Square Kilometre,4,"Base Metals , Gold ",Willies Eximp Traders Limited (100%),,40.0,Exploration license,,2014-04-23T12:48:39
919,Application,,TN1956,Application EL Licenses,1205,Square Kilometre,4,"Base Metals , Gold ",Darmack Mining Limited (100%),,104.277,Exploration license,,2014-04-24T16:55:13
920,Application,,TN1957,Application EL Licenses,1206,Square Kilometre,4,Gypsum ,Petra Development Services Limited (100%),,38.5,Exploration license,,2014-04-24T17:00:33
921,Application,,TN1960,Application EL Licenses,1207,Square Kilometre,4,"Base Metals , Gold ",Pramukh Steel Limited (100%),,118.35,Exploration license,,2014-04-25T16:15:42
922,Application,,TN1961,Application EL Licenses,1208,Square Kilometre,4,"Base Metals , Gold ",Pramukh Steel Limited (100%),,78.5,Exploration license,,2014-04-25T16:43:55
923,Application,,TN1770,Application EL Licenses,1215,Square Kilometre,4,Phosphates ,Kest Investments (U) Limited (100%),,2.4,Exploration license,,2013-05-20T14:10:58
924,Application,,TN1773,Application EL Licenses,1217,Square Kilometre,4,"Limestone , Marble ",KIBOKO CEMENT INDUSTRIES LIMITED (100%),,41.44,Exploration license,,2013-05-20T17:33:28
925,Application,,TN1964,Application EL Licenses,1218,Square Kilometre,4,Pozzolana ,Hillmarks Limited (100%),,12.346,Exploration license,,2014-04-29T17:09:55
926,Application,,TN1964,Application EL Licenses,1219,Square Kilometre,4,Pozzolana ,Hillmarks Limited (100%),,12.346,Exploration license,,2014-04-29T17:09:55
927,Application,,TN1969,Application EL Licenses,1220,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,290.326,Exploration license,,2014-05-14T14:04:10
928,Application,,TN1970,Application EL Licenses,1221,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,467.67,Exploration license,,2014-05-14T15:06:35
929,Application,,TN1971,Application EL Licenses,1223,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,458.3775,Exploration license,,2014-05-14T15:12:15
930,Application,,TN1965,Application EL Licenses,1225,Square Kilometre,4,"Base Metals , Gold ",Niki Rush Mining Group Limited (100%),,43.7582,Exploration license,,2014-05-12T17:28:17
931,Application,,TN1967,Application EL Licenses,1226,Square Kilometre,4,"Base Metals , Gold ",Niki Rush Mining Group Limited (100%),,60.75,Exploration license,,2014-05-13T13:17:35
932,Application,,TN1966,Application EL Licenses,1227,Square Kilometre,4,Gypsum ,Gypsum Mines Limited (100%),,38.5,Exploration license,,2014-05-13T12:24:27
933,Application,,TN1953,Application EL Licenses,1228,Square Kilometre,4,Iron Ore ,Steel & Tube Industries Limited (100%),,270.5231,Exploration license,,2014-04-16T11:46:18
934,Application,,TN1968,Application EL Licenses,1229,Square Kilometre,4,"Base Metals , Gold ",Mt. Moroto Minerals Limited (100%),,484.1688,Exploration license,,2014-05-14T14:01:56
935,Application,,TN1972,Application EL Licenses,1230,Square Kilometre,4,Granite,Grace Muwanguzi Kyeyune (100%),,4.0,Exploration license,,2014-05-20T16:40:06
936,Application,,TN1784,Application EL Licenses,1232,Square Kilometre,4,"Base Metals , Gold ",Peter Mukiza (100%),,280.43,Exploration license,,2013-06-06T14:22:45
937,Application,,TN1973,Application EL Licenses,1233,Square Kilometre,4,"Base Metals , Gold ",ASKL MINERAL PROSPECTORS LTD (100%),,136.4401,Exploration license,,2014-05-22T16:05:57
