id,dtegranted,code,objectid,applno,parties,typegroup,group4,dtepegged,group3,group2,commoditiescd,archived,renewal,areaunit,group5,acccode,comments,interest,type,statusgrp,status,guidshape,typecode,mapref,guidlicense,part,dteexpires,areavalue,dterenewal,jurisdic,respoffice,name,guidpart,region,oldcode,commodities,group1,dteapplied
756,2008-10-24T01:00:00,1402,64690,1402,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,af0bdeee-8172-409f-867b-30205029bb41,PR (AS),"Congo, DRC; Nord Kivu; Nord Kivu; Lubero; S1/29",5d9c56ed-a6c8-43a2-903b-c345d51f721c,Part 1,2012-10-10T01:00:00,181,,R.D. Congo,KIN,,c59229d7-de7a-41fb-8ade-b782c2fa5a5f,Nord Kivu,,,,2003-07-15T01:00:00
757,2012-06-21T01:00:00,7165,64697,7165,INTERNATIONAL CONGO AFRICAN MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,d2e2ed53-319f-467a-8d2f-041df5ed3abd,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/26",9d761b2f-4697-4351-b357-65506e9699d4,Part 1,2017-06-20T01:00:00,198,,R.D. Congo,KIN,,57199813-0e4f-42e7-a9dd-a17322b1ce8b,Katanga,,,,2007-02-05T00:00:00
758,2012-08-18T01:00:00,8512,64744,8512,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,4c16dd12-846b-4c8a-a750-401835a7262f,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28",b91c776d-5547-4d1d-9c4f-cd33e220d769,Part 1,2017-08-17T01:00:00,29,,R.D. Congo,KIN,,1723cc9f-99e3-4134-ae1f-8366dedc9ca0,Katanga,,,,2007-06-13T01:00:00
759,2009-04-13T01:00:00,2182,64753,2182,VIRJI SHIRAZ (100%),Recherches,,,,,,,1,Carré,,,"Avis Cadastral favorable (23 mars 2004)
Commission Assainissement: Droit minier en renouvellement depuis 2009
Admin_12/04/2011",,Permis de Recherches (AS),Active,Actif-En Renouvellement,0f9a0962-22b8-41d3-a9f0-40a7b0afe05c,PR (AS),"Congo, DRC; Katanga; Lualaba; Kapanga, Sandoa; S9/22",e3b7a32b-e41d-4e75-becb-5d9c93a3fb46,Part 1,2014-04-12T01:00:00,100,,R.D. Congo,KIN,,13e538cd-dce8-4b8c-963f-e14806751611,Katanga,,,,2003-12-19T00:00:00
760,2003-10-21T01:00:00,977,64763,977,CASPIAN OIL AND GAS LIMITED (100%),Recherches,,,,,,,0,Carré,,,Réhabilitation ,,Permis de Recherches (AS),Active,Actif-En Renouvellement,0f0ec9f8-4198-437f-b02f-e9b90781c089,PR (AS),"Congo, DRC; Kasai Occidental; Kasai; S7/20",098a1e3e-4bef-4050-9e1a-b877572d20a3,Part 1,2008-10-20T01:00:00,34,,R.D. Congo,KIN,,e2a55a34-4464-42c1-a24e-685745118ce9,Kasai Occidental,977,,,2003-06-26T01:00:00
761,2008-10-24T01:00:00,1394,64780,1394,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,e1eab651-b5bf-4075-8cea-5f66120cd633,PR (AS),"Congo, DRC; Nord Kivu; Nord Kivu; Lubero; S1/28",abcfc77e-8876-40d5-be02-eba0129218ac,Part 1,2012-10-10T01:00:00,460,,R.D. Congo,KIN,,c1e1d5bd-f9ef-4099-b293-4a9f7c7673be,Nord Kivu,,,,2003-07-15T01:00:00
762,2012-06-21T01:00:00,7162,64798,7162,ORKA (100%),Recherches,,,,,,,1,Carré,,,"Sur instruction du DT/T
Statut : à déchoir pour non paiement
08/11/2013
Droit à déchoir pour non paiement de DSA et en fin de validité; 
à Radier
Admin_06/01/2014",,Permis de Recherches (AS),Active,Renouvellement Octroi,2d4179e2-b865-438e-8b74-b3e30bbf2d50,PR (AS),"Congo, DRC; N2/28, Province Orientale; Haut-Uele; Wamba",e66e1af9-5cbe-46ce-961d-4dce250092c1,Part 1,2017-06-20T01:00:00,46,,R.D. Congo,KIN,,e532f947-7ad7-40c7-b0c1-25f2020355da,Province Orientale,,,,2007-02-05T00:00:00
763,2006-10-02T01:00:00,6217,64800,6217,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,a3a56ebe-f610-4621-a127-b3e5ad346810,PR (AS),"Congo, DRC; Katanga; Lualaba; Dilolo, Sandoa; S10/22",0d2e1cf1-eb3e-49c5-8fb3-ca2c332a3bbf,Part 1,2011-10-01T01:00:00,400,,R.D. Congo,KIN,,97579d08-f28e-414d-88d7-454afb920399,Katanga,,,,2006-08-08T01:00:00
764,2011-10-10T01:00:00,3625,64804,3625,"LA GENERALE DES MINES , D'AGRICULTURE ET DU COMMERCE (100%)",Recherches,,,,,,,0,Carré,,0,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,817a592b-aae8-45f2-bbcd-495ac04e408c,PR (AS),"Congo, DRC; Nord Kivu; Nord Kivu; Walikale; S1/27",ed5cde39-f3da-4010-9a3d-3b4dc4e6b897,Part 1,2014-11-03T00:00:00,1,,R.D. Congo,KIN,,50537318-b4c0-498e-b4f2-5ba1f0e1f3bc,Nord Kivu,,,,2005-04-12T01:00:00
765,2011-04-12T01:00:00,1684,64826,,ANVIL MINING CONGO Sarl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,0f62eb90-9d9c-4797-9cdf-c048b217c8d3,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Pweto; Tanganyika; Moba; S8/28, S8/29, S9/28, S9/29",991b9008-0b3d-4648-9c19-35128e04f6fe,Part 1,2016-04-11T01:00:00,471,,R.D. Congo,KIN,,4f4d6393-24bf-402e-a633-57861d7b29d6,Katanga,AXI/KT,,,1900-01-01T00:00:00
766,2008-10-25T01:00:00,1230,64836,1230,TSM ENTREPRISE Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,0c9761f8-4826-45a6-8434-6498bcecc726,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; Haut-Lomami; Malemba-Nkulu; S9/27",60b204aa-c94a-4313-a878-fd2f33f6c8ba,Part 1,2013-10-24T01:00:00,110,,R.D. Congo,KIN,,b7656280-b68a-423b-8c07-73f123766855,Katanga,,,,2003-06-28T01:00:00
767,2009-05-14T01:00:00,2133,64841,2133,AURUM SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,15be83f3-e7df-4111-bce7-40745d761d8c,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",04d84a79-41bc-4409-9441-de0b06a8c18b,Part 1,2014-05-13T01:00:00,194,,R.D. Congo,KIN,,b21e8307-5990-4daa-8534-9effa244e115,Katanga,,,,2003-12-16T00:00:00
768,2005-08-25T01:00:00,4294,64844,4294,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,299c0e41-d198-498e-8167-b5390042509d,PR (AS),"Congo, DRC; Katanga; Lualaba; Kapanga; S9/22",33798717-262d-4cd6-9e98-4a4eaf87e982,Part 1,2010-08-24T01:00:00,47,,R.D. Congo,KIN,,34362013-d170-4691-b356-f0f03ae3e4dd,Katanga,,,,2005-06-20T01:00:00
769,2009-12-31T00:00:00,11672,64854,KIN/20091020/092301,GICC SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,af871e15-75b2-41cd-bb0c-9e87b72d5a53,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kabalo, Manono; S7/26",93527e0f-1ee9-49d6-b3b7-ec745f5f8a52,Part 1,2014-12-30T00:00:00,27,,R.D. Congo,KIN,,bd4430dc-43ff-4ede-ad9c-ced2d9267c68,Katanga,,,,2009-10-20T10:23:01
770,2010-07-15T01:00:00,2767,64856,2767,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,0d81c8ae-b313-4339-94c9-9e946b61eb65,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",e4800fcb-bf31-4804-9027-ec47cd3c9f83,Part 1,2015-07-14T01:00:00,200,,R.D. Congo,KIN,,36a1765e-1648-4fae-8b5e-554bfdec9051,Katanga,,,,2005-04-04T01:00:00
771,2012-01-20T00:00:00,6653,64863,6653,GROUPE BAZANO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,02a9371e-25b2-46fa-8ebe-a6b0dde5b78d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S10/28",c62c74b5-0034-4102-b739-a72f76d20bd7,Part 1,2017-01-19T00:00:00,82,,R.D. Congo,KIN,,1d44bcfe-84a4-43d2-ada8-b8164b8f95d2,Katanga,,,,2006-10-06T01:00:00
772,2010-01-29T00:00:00,11684,64864,KIN/20091021/102001,GICC SPRL (100%),Recherches,,,,,,,0,Carré,,,sur instruction du DT/T,,Permis de Recherches (AS),Active,A déchoir pour non paiement,02892750-3240-4a2a-ad96-a6b81ef21091,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/27",5b201302-fe7b-4b3d-b3e7-3cae05fb781b,Part 1,2015-01-28T00:00:00,96,,R.D. Congo,KIN,,c7f622a8-a519-4fd5-81c0-4f3882b9ac6c,Katanga,,,,2009-10-21T11:20:01
773,2010-07-15T01:00:00,2769,64865,2769,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,58fff24f-4b89-46f2-92de-a6b9248bded4,PR (AS),"Congo, DRC; Katanga; Kolwezi; Mutshatsha; S11/25",13e82a86-2073-4ba2-9244-4e6e6169aa33,Part 1,2015-07-14T01:00:00,7,,R.D. Congo,KIN,,0c84eb4f-575e-43a1-8fe2-7d908a015d8f,Katanga,,,,2005-04-04T01:00:00
774,2005-09-20T01:00:00,4419,64891,4419,DEVELOPPEMENT TOUS AZIMUTS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,eccacae1-4482-47a3-8dfa-762db48f66a2,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Pweto; S9/28",3feddc45-ef38-474e-9b05-ff599cb3c186,Part 1,2014-12-23T00:00:00,27,,R.D. Congo,KIN,,45c5279f-3bf3-4a64-9e3a-c2c46262bf2d,Katanga,,,,2005-07-19T01:00:00
775,2007-06-03T01:00:00,6476,64895,6476,DRC RESOURCE HOLDINGS INC (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,690653e1-0474-471a-8cbb-0aae01554389,PR (AS),"Congo, DRC; Maniema; Maniema; Kabambare; S5/27",384ca008-81f9-4281-be2b-9c38399dd1e3,Part 1,2016-03-04T00:00:00,460,,R.D. Congo,,,919306b5-ec10-4700-8f56-1d44b53c5423,Maniema,,,,2006-09-14T01:00:00
776,2010-07-15T01:00:00,2778,64896,2778,SOCOMEX CONGO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,f5b1d9cd-838a-4ba9-86d9-0ab0cc2b13ef,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25",5cb8b7d2-2e6c-4dea-b2bc-78d21f6a5ce6,Part 1,2015-07-14T01:00:00,93,,R.D. Congo,KIN,,6ce9e878-54ab-4419-be1d-d858b2281091,Katanga,,,,2005-04-04T01:00:00
777,2009-05-31T01:00:00,2358,64906,2358,COMPAGNIE MINIERE DU SUD-KATANGA SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,b478a59a-116c-427a-b468-137d80a36c10,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",5364d0e1-f2a4-4607-83ad-15664a1d03f1,Part 1,2014-05-30T01:00:00,147,,R.D. Congo,KIN,,60f7edbd-a223-4072-b05d-5bcfaed5f723,Katanga,,,,2004-02-06T00:00:00
778,2006-10-10T01:00:00,2792,64909,2792,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,c43c1d4c-a422-4885-b833-cb01e25bed49,PR (AS),"Congo, DRC; N0/28, Province Orientale; Ituri; Mambasa",41f62291-5075-47b7-b66b-022ffbf58358,Part 1,2011-10-09T01:00:00,158,,R.D. Congo,KIN,,b0deacdb-bbb2-4050-a1cc-412d83392ed4,Province Orientale,,,,2005-04-04T01:00:00
779,2010-08-21T01:00:00,12041,64910, KIN/20100507/144500,BUREAU D'ETUDES ET DE COMMERCE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation en Multiple,e4ae9a4b-c829-44c6-9c61-1587fb7f59f2,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/27",9660adff-61cc-4c39-aba6-1c3a071d0c09,Part 1,2015-08-20T01:00:00,60,,R.D. Congo,KIN,,b5136994-2778-4e1a-b6df-fdd6fabe8a07,Katanga,,,,2010-05-07T15:45:00
780,2012-02-10T00:00:00,1807,64917,1807,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,686ac24d-4f25-401c-8e52-6b9db937f68e,PR (AS),"Congo, DRC; N1/27, Province Orientale; Ituri; Mambasa",b1280f9c-95da-43f9-9828-92967fa4a4b0,Part 1,2017-02-09T00:00:00,139,,R.D. Congo,KIN,,fd948d86-d238-47f1-a56c-9b52d2a4ae4a,Province Orientale,,,,2003-11-05T00:00:00
781,2006-10-11T01:00:00,5286,64923,5286,SOCIETE D'EXPLOITATION MINIERES (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Transformation Partielle,f94001af-40c4-4179-aacd-a163c63c7d8b,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama, Kabongo, Malemba-Nkulu; S8/26",9dd3b37d-2e8a-4d47-ad3a-71f2396d0ceb,Part 1,2011-10-10T01:00:00,67,,R.D. Congo,KIN,,fd8b9c4a-bc63-4a19-a22e-ca8ebb561279,Katanga,,,,2006-07-28T01:00:00
782,2007-05-09T01:00:00,7505,64952,7505,Sanzetta Investments (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,13770137-0029-4cc7-bcd8-55dd37bc4780,PR (AS),"Congo, DRC; N3/28, Province Orientale; Haut-Uele; Dungu, Niangara",b9baca66-4656-421d-bcf1-0e863220aa69,Part 1,2012-05-08T01:00:00,87,,R.D. Congo,KIN,,daf8ea0f-04ad-4cda-8d35-8e0df3486427,Province Orientale,,,,2007-02-16T00:00:00
783,,8996,64953,8996,Maoni Mining (100%),Recherches,,,,,,,,Carré,,,,,Permis de Recherches (AS),Active,Droit Déchu,52221464-1c91-4850-90c7-55ddc6111e84,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/26",c24dd201-d4a1-416d-b8ff-0abb76a642d0,Part 1,,200,,R.D. Congo,KIN,,01b7c939-1054-4ce5-a4d5-90f03549bc32,Katanga,,,,2007-08-17T01:00:00
784,2012-10-28T01:00:00,7134,64956,7134,JIN SHENG MINING (100%),Recherches,,,,,,,1,Carré,,,"1) Titre à réhabiliter suivant la lettre CAMI/DG/0487/2011 du 23 mars 2011
    DT/T 19/12/2011

INSCRIPTION DE LA PROROGATION DE LA DUREE DE VALIDITE:17/06/2012 AU 27/10/2012
Archivage électronique:07/08/2012",,Permis de Recherches (AS),Active,Actif,430ce5ac-fa1e-43f3-ab3a-42f9346607b4,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/29",f55784e5-7b8e-4eb3-8174-58ebbe73e19c,Part 1,2017-10-27T01:00:00,107,,R.D. Congo,,,30e7db03-c585-471c-8c93-3dde0c946237,Katanga,,,,2007-02-05T00:00:00
785,2012-07-12T01:00:00,7879,64959,7879,CONGO DONGFANG INTERNATIONAL MINING SPRL (100%),Recherches,,,,,,,1,Carré,,,ARRETE MINESTERIEL N° 0424/CAB.MIN/MINES/01/2012 du 14/07/2012 RAPPORTANT L'ARRETE MINISTERIEL N°0119/CAB.MIN/MINES/01/2012 du 03/03/2012 PORTANT DECHEANCE DU PERMIS DE RECHERCHES N°7879,,Permis de Recherches (AS),Active,Actif,a66899fd-4e62-469c-bb51-a9cd6eacf5d7,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S11/26",8ba40fc8-8691-4da2-b062-8b5024e021f6,Part 1,2017-07-11T01:00:00,58,,R.D. Congo,KIN,,f256726c-f73a-4a8f-ad13-0486c202c884,Katanga,,,,2007-04-05T01:00:00
786,2010-06-14T01:00:00,11961,64970, KIN/20100304/140000,CHEMAF EXPLORATION SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,5ab95550-6f03-477a-ac24-d326b393d469,PR (AS),"Congo, DRC; Katanga; Lualaba; Kapanga; S9/22",257e677a-8a8f-4d62-96d4-48e54a0e585b,Part 1,2015-06-13T01:00:00,79,,R.D. Congo,KIN,,8b9db619-cf15-4709-be7a-2e9fdad78063,Katanga,,,,2010-03-04T14:00:00
787,2009-06-08T01:00:00,2509,64988,2509,AURUM SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,9f9b704f-4687-4828-8dea-8cb3c4614286,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/26",3ffa5230-1415-4c8e-8e68-6bd8c405fdc0,Part 1,2014-06-07T01:00:00,92,,R.D. Congo,,,49798cbf-be1d-4c58-a66f-6c8768924d94,Katanga,,,,2004-03-08T00:00:00
788,2013-11-11T00:00:00,806,64993,806,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,c12f4f30-d360-4aee-ae88-b43e49fa9bab,PR (AS),"Congo, DRC; Katanga; Haut-Katanga, Kolwezi; Lubudi; S11/26",a33650df-f8dc-4369-b286-c354f6439ac4,Part 1,2018-11-10T00:00:00,79,,R.D. Congo,KIN,,de3e75bc-acb7-4208-86df-13d6d2112fc8,Katanga,,,,2003-06-25T01:00:00
789,2010-08-21T01:00:00,12042,65002, KIN/20100507/144501,BUREAU D'ETUDES ET DE COMMERCE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,7f7a7484-7a47-4e12-9848-2af86c7cd6ac,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/27",f8ffb7ee-1b0b-4dcf-b03b-b639df8522e0,Part 1,2015-08-20T01:00:00,254,,R.D. Congo,KIN,,8b145426-0605-4282-8b22-340c994b2110,Katanga,,,,2010-05-07T15:45:01
790,2007-02-03T00:00:00,3872,65010,3872,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,5b6fa8ef-a4b9-43ea-9f97-e180f3832af4,PR (AS),"Congo, DRC; S3/28, S4/28, Sud Kivu; Sud Kivu; Mwenga",188a3694-5e86-4c48-a45a-e7c355eb6d05,Part 1,2012-02-02T00:00:00,447,,R.D. Congo,KIN,,ec9da58b-09c2-4586-b688-c1414aa85ef6,Sud Kivu,,,,2005-04-18T01:00:00
791,2007-05-09T01:00:00,7508,65026,7508,Sanzetta Investments (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,10aad212-836c-48ed-bbd6-02f06044daca,PR (AS),"Congo, DRC; N3/29, Province Orientale; Haut-Uele",93372031-f785-43e3-abe8-afa84c8d39b3,Part 1,2012-05-08T01:00:00,400,,R.D. Congo,,,0a39e32a-f606-4189-90ff-55a57925d1b3,Province Orientale,,,,2007-02-16T00:00:00
792,2007-11-18T00:00:00,8839,65060,8839,METAL MINES Sprl (100%),Recherches,,,,,,,0,Carré,,,Régularisation_31/10/2011,,Permis de Recherches (AS),Active,Actif-En Renouvellement,b81c948b-52ff-4857-84af-4526e6b9d7fb,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/26",c7d30665-1b1c-4456-8945-3eae3ccc4fd0,Part 1,2012-11-17T00:00:00,200,,R.D. Congo,KIN,,1d5bccd5-1da9-451b-bc78-9da93cc9e83b,Katanga,,,,2007-07-30T01:00:00
793,2012-08-20T01:00:00,8513,65065,8513,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,e1b27a7c-59b8-459e-8730-743a2a2b24b3,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28",4a42862f-1124-46a0-9040-8503de4d35d7,Part 1,2017-08-19T01:00:00,21,,R.D. Congo,KIN,,e4311819-d228-4cd4-bdcc-d2fa6bcb56d2,Katanga,,,,2007-06-13T01:00:00
794,2004-07-12T01:00:00,2436,65068,2436,LEDYA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,76c9dbcb-8412-4b0e-b327-fced47941105,PR (AS),"Congo, DRC; Bas-Congo; Cataractes; Mbanza-Ngungu, Songololo; S6/14",2b8c0a13-690f-41e4-ad04-5b0135faaf3f,Part 1,2009-07-11T01:00:00,149,,R.D. Congo,KIN,,1be15d7e-8fca-449b-8f61-b9e816f90b7f,Bas-Congo,,,,2004-02-24T00:00:00
795,2004-07-15T01:00:00,1066,65071,,COMPAGNIE MINIERE DU SUD-KATANGA SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,75a85091-9dd9-45fd-9a62-a007da0b7aac,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/26",f1af2e33-94ea-423f-a8a1-440b327c5f02,Part 1,2011-07-14T01:00:00,94,,R.D. Congo,KIN,,a636f752-b0f3-45a5-b8b8-46b79e8ba3dd,Katanga,,,,2003-06-26T19:30:30
796,2013-11-11T00:00:00,807,65089,807,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,06f175c0-b847-4338-9010-05fa867b2084,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S12/27",61ec83d3-b63a-454f-9ed1-8606c76621d3,Part 1,2018-11-10T00:00:00,107,,R.D. Congo,KIN,,683c786e-bbc7-47e9-a00b-1541ec6f562d,Katanga,,,,2003-06-25T01:00:00
797,2012-11-10T00:00:00,9090,65099,9090,LA MINIERE DU CONGO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,ca325f45-1c03-4e5b-bafb-90a64e5849d6,PR (AS),"Congo, DRC; Katanga; Kolwezi; Mutshatsha; S11/25",b7691460-ee81-482c-82d0-6b077c76f3c2,Part 1,2017-11-09T00:00:00,47,,R.D. Congo,,,b631a4ba-59ae-4415-a27b-4a8f257b387b,Katanga,,,,2007-09-03T01:00:00
798,2009-03-31T01:00:00,1054,65136,KIN/20030626/181000,COMPAGNIE MINIERE DU SUD-KATANGA SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,37ab224b-ec94-4fb0-9d06-03d5fc322d22,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; Lubumbashi; Lubumbashi; S12/27",d3687e6d-8af3-484c-aa82-1e31c236118c,Part 1,2014-03-30T00:00:00,132,,R.D. Congo,KIN,,dcaa9c30-fcc7-4094-bf49-00d858dd45d0,Katanga,,,,2003-06-26T19:10:00
799,2013-11-11T00:00:00,813,65140,813,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,3418b899-74e0-4faf-a9e4-4d240dd2e3b8,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",4fe79dc1-734f-452e-af41-c302e33afc45,Part 1,2018-11-10T00:00:00,55,,R.D. Congo,KIN,,cae0d286-7108-4e9c-a064-1a515a224462,Katanga,,,,2003-06-25T01:00:00
800,2008-10-16T01:00:00,767,65155,767,SOCIETE D'EXPLORATION MINIERE DU HAUT KATANGA (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,b942479c-65ac-4508-8410-ac9c1fb9a4c8,PR (AS),"Congo, DRC; Katanga; Kolwezi; S12/25",f7bffeb4-9da9-492c-a15d-3a24bb1cf9ac,Part 1,2013-10-15T01:00:00,25,,R.D. Congo,KIN,,cd281e2f-fcce-4b20-984a-f6972796081c,Katanga,,,,2003-06-18T01:00:00
801,2013-11-11T00:00:00,711,65163,711,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,a527bbb4-3225-451e-ad2e-204fbfe713b9,PR (AS),"Congo, DRC; Katanga; Kolwezi; Mutshatsha; S11/25",98d4d99c-3f3e-4ca0-826c-1e1c0ddd4777,Part 1,2018-11-10T00:00:00,235,,R.D. Congo,KIN,,866f5b66-6c53-43aa-a3cc-90f2c8dd6334,Katanga,,,,2003-05-19T01:00:00
802,2008-10-24T01:00:00,1384,65164,1384,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,58e15672-e7b9-4d6d-89c4-b6a55f3d19cc,PR (AS),"Congo, DRC; N0/28, Nord Kivu; Nord Kivu; Lubero",ef8962d9-0018-4545-bda8-ee2e93266c68,Part 1,2012-10-10T01:00:00,460,,R.D. Congo,KIN,,436207c9-7ec3-4a1e-ae30-1c925d49b443,Nord Kivu,,,,2003-07-15T01:00:00
803,2004-06-08T01:00:00,2564,65168,2564,OSIFAL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,19fefacf-969a-48f7-9e30-9ff4f17b19ad,PR (AS),"Congo, DRC; Kasai Oriental; Sankuru; Lusambo; S5/23",f1a0f20d-6660-4d45-b7bb-4e412e0a3c06,Part 1,2009-06-07T01:00:00,460,,R.D. Congo,KIN,,72ea7aee-f1ff-48ee-b467-f303d57fa7a5,Kasai Oriental,,,,2004-03-12T00:00:00
804,2010-05-28T01:00:00,11885,65183, 11885,SOCIETE MINIERE DE BAKWANGA ''MIBA'' (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,c3777086-97b0-42c9-8140-b0d77c198db7,PR (AS),"Congo, DRC; Kasai Occidental; Lulua; Luiza; Katanga; Lualaba; Kapanga; S8/21",c46706bf-5be0-4266-9c97-29fffce7a41a,Part 1,2015-05-27T01:00:00,393,,R.D. Congo,KIN,,ac1be995-359c-41ad-8abb-8e2dc5deb74a,Kasai Occidental,,,,2010-01-20T09:00:27
